@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute outputs-1 {0,1,2}

@data
1018,'2018/04/02 10:02:48:255',2,66.766823,2
1019,'2018/04/02 10:02:48:287',2,66.875946,2
1020,'2018/04/02 10:02:48:331',2,66.708321,2
1021,'2018/04/02 10:02:48:365',2,66.241844,2
1022,'2018/04/02 10:02:48:401',2,65.269554,2
1023,'2018/04/02 10:02:48:430',2,65.284714,2
1024,'2018/04/02 10:02:48:462',2,63.679379,2
1025,'2018/04/02 10:02:48:492',2,63.285686,2
1026,'2018/04/02 10:02:48:523',2,63.197498,2
1027,'2018/04/02 10:02:48:553',2,62.722157,2
1028,'2018/04/02 10:02:48:585',2,62.668476,2
1029,'2018/04/02 10:02:48:618',2,63.096138,2
1030,'2018/04/02 10:02:48:651',2,63.184391,2
1031,'2018/04/02 10:02:48:697',2,62.139042,2
1032,'2018/04/02 10:02:48:734',2,61.684616,2
1033,'2018/04/02 10:02:48:766',2,60.817463,2
1034,'2018/04/02 10:02:48:798',2,59.309349,2
1035,'2018/04/02 10:02:48:829',2,58.231808,2
1036,'2018/04/02 10:02:48:864',2,58.76553,2
1037,'2018/04/02 10:02:48:895',2,58.953205,2
1038,'2018/04/02 10:02:48:930',2,58.539253,2
1039,'2018/04/02 10:02:48:954',2,57.932636,2
1040,'2018/04/02 10:02:48:985',2,57.621563,2
1041,'2018/04/02 10:02:49:020',2,57.190704,2
1042,'2018/04/02 10:02:49:050',2,56.043148,2
1043,'2018/04/02 10:02:49:097',2,56.153149,2
1044,'2018/04/02 10:02:49:130',2,57.211731,2
1045,'2018/04/02 10:02:49:162',2,56.73317,2
1046,'2018/04/02 10:02:49:195',2,56.287731,2
1047,'2018/04/02 10:02:49:227',2,55.919716,2
1048,'2018/04/02 10:02:49:258',2,56.769543,2
1049,'2018/04/02 10:02:49:288',2,57.977669,2
1050,'2018/04/02 10:02:49:322',2,59.592487,2
1051,'2018/04/02 10:02:49:352',2,60.64653,2
1052,'2018/04/02 10:02:49:385',2,61.323643,2
1053,'2018/04/02 10:02:49:419',2,61.337971,2
1054,'2018/04/02 10:02:49:450',2,62.254139,2
1055,'2018/04/02 10:02:49:498',2,63.972893,2
1056,'2018/04/02 10:02:49:530',2,64.703621,2
1057,'2018/04/02 10:02:49:561',2,65.661804,2
1058,'2018/04/02 10:02:49:594',2,66.033035,2
1059,'2018/04/02 10:02:49:627',2,66.250237,2
1060,'2018/04/02 10:02:49:657',2,66.564949,2
1061,'2018/04/02 10:02:49:688',2,67.865593,2
1062,'2018/04/02 10:02:49:722',2,66.741783,2
1063,'2018/04/02 10:02:49:753',2,65.412811,2
1064,'2018/04/02 10:02:49:785',2,66.100273,2
1065,'2018/04/02 10:02:49:817',2,65.689651,2
1066,'2018/04/02 10:02:49:851',2,65.134811,2
1067,'2018/04/02 10:02:49:898',2,63.399567,2
1068,'2018/04/02 10:02:49:931',2,63.733654,2
1069,'2018/04/02 10:02:49:961',2,63.441921,2
1070,'2018/04/02 10:02:49:994',2,61.961758,2
1071,'2018/04/02 10:02:50:027',2,62.092571,2
1072,'2018/04/02 10:02:50:060',2,62.742737,2
1073,'2018/04/02 10:02:50:091',2,62.1292,2
1074,'2018/04/02 10:02:50:120',2,61.165298,2
1075,'2018/04/02 10:02:50:152',2,60.653778,2
1076,'2018/04/02 10:02:50:185',2,60.36945,2
1077,'2018/04/02 10:02:50:217',2,59.82066,2
1078,'2018/04/02 10:02:50:264',2,58.983086,2
1079,'2018/04/02 10:02:50:297',2,58.025581,2
1080,'2018/04/02 10:02:50:329',2,57.357769,2
1081,'2018/04/02 10:02:50:362',2,56.981178,2
1082,'2018/04/02 10:02:50:394',2,57.460171,2
1083,'2018/04/02 10:02:50:426',2,57.783962,2
1084,'2018/04/02 10:02:50:456',2,58.381313,2
1085,'2018/04/02 10:02:50:488',2,58.557529,2
1086,'2018/04/02 10:02:50:520',2,59.306038,2
1087,'2018/04/02 10:02:50:552',2,59.404537,2
1088,'2018/04/02 10:02:50:588',2,58.658215,2
1089,'2018/04/02 10:02:50:621',2,57.818314,2
1090,'2018/04/02 10:02:50:667',2,56.571632,2
1091,'2018/04/02 10:02:50:701',2,55.939144,2
1092,'2018/04/02 10:02:50:736',2,56.410423,2
1093,'2018/04/02 10:02:50:767',2,56.211514,2
1094,'2018/04/02 10:02:50:797',2,55.785835,2
1095,'2018/04/02 10:02:50:828',2,55.427677,2
1096,'2018/04/02 10:02:50:858',2,56.04261,2
1097,'2018/04/02 10:02:50:890',2,56.23317,2
1098,'2018/04/02 10:02:50:921',2,56.53072,2
1099,'2018/04/02 10:02:50:953',2,56.36195,2
1100,'2018/04/02 10:02:50:984',2,55.877541,2
1101,'2018/04/02 10:02:51:017',2,54.820751,2
1102,'2018/04/02 10:02:51:065',2,55.477188,2
1103,'2018/04/02 10:02:51:097',2,54.918556,2
1104,'2018/04/02 10:02:51:131',2,55.78117,2
1105,'2018/04/02 10:02:51:163',2,54.047592,2
1106,'2018/04/02 10:02:51:195',2,52.196133,2
1107,'2018/04/02 10:02:51:227',2,51.259888,2
1108,'2018/04/02 10:02:51:256',2,51.138145,2
1109,'2018/04/02 10:02:51:288',2,50.97049,2
1110,'2018/04/02 10:02:51:324',2,51.191601,2
1111,'2018/04/02 10:02:51:353',2,51.407639,2
1112,'2018/04/02 10:02:51:385',2,51.107491,2
1113,'2018/04/02 10:02:51:433',2,51.041306,2
1114,'2018/04/02 10:02:51:465',2,50.957413,2
1115,'2018/04/02 10:02:51:498',2,51.099613,2
1116,'2018/04/02 10:02:51:530',2,51.073811,2
1117,'2018/04/02 10:02:51:562',2,51.57444,2
1118,'2018/04/02 10:02:51:594',2,51.338455,2
1119,'2018/04/02 10:02:51:625',2,51.369701,2
1120,'2018/04/02 10:02:51:657',2,50.085476,2
1121,'2018/04/02 10:02:51:688',2,48.978371,2
1122,'2018/04/02 10:02:51:723',2,48.506256,2
1123,'2018/04/02 10:02:51:753',2,48.856567,2
1124,'2018/04/02 10:02:51:784',2,48.900112,2
1125,'2018/04/02 10:02:51:832',2,49.913124,2
1126,'2018/04/02 10:02:51:866',2,50.665516,2
1127,'2018/04/02 10:02:51:898',2,50.445873,2
1128,'2018/04/02 10:02:51:930',2,50.078136,2
1129,'2018/04/02 10:02:51:963',2,49.950157,2
1130,'2018/04/02 10:02:51:994',2,49.35899,2
1131,'2018/04/02 10:02:52:024',2,48.69825,2
1132,'2018/04/02 10:02:52:056',2,49.139072,2
1133,'2018/04/02 10:02:52:088',2,48.851303,2
1134,'2018/04/02 10:02:52:120',2,48.171402,2
1135,'2018/04/02 10:02:52:153',2,47.834511,2
1136,'2018/04/02 10:02:52:185',2,47.448658,2
1137,'2018/04/02 10:02:52:232',2,47.090187,2
1138,'2018/04/02 10:02:52:266',2,45.959995,2
1139,'2018/04/02 10:02:52:298',2,45.125496,2
1140,'2018/04/02 10:02:52:329',2,43.997746,2
1141,'2018/04/02 10:02:52:362',2,43.315845,2
1142,'2018/04/02 10:02:52:392',2,43.049721,2
1143,'2018/04/02 10:02:52:425',2,42.856144,2
1144,'2018/04/02 10:02:52:456',2,43.830467,2
1145,'2018/04/02 10:02:52:489',2,43.926865,2
1146,'2018/04/02 10:02:52:520',2,44.230659,2
1147,'2018/04/02 10:02:52:553',2,44.320358,2
1148,'2018/04/02 10:02:52:600',2,44.498402,2
1149,'2018/04/02 10:02:52:633',2,44.427197,2
1150,'2018/04/02 10:02:52:665',2,44.389778,2
1151,'2018/04/02 10:02:52:698',2,44.329277,2
1152,'2018/04/02 10:02:52:729',2,44.836266,2
1153,'2018/04/02 10:02:52:763',2,45.666306,2
1154,'2018/04/02 10:02:52:794',2,47.032223,2
1155,'2018/04/02 10:02:52:824',2,48.278347,2
1156,'2018/04/02 10:02:52:857',2,49.741203,2
1157,'2018/04/02 10:02:52:888',2,51.655693,2
1158,'2018/04/02 10:02:52:921',2,52.671307,2
1159,'2018/04/02 10:02:52:952',2,55.432331,2
1160,'2018/04/02 10:02:53:000',2,58.799526,2
1161,'2018/04/02 10:02:53:033',2,61.224133,2
1162,'2018/04/02 10:02:53:065',2,65.350288,2
1163,'2018/04/02 10:02:53:098',2,68.59407,2
1164,'2018/04/02 10:02:53:130',2,69.828064,2
1165,'2018/04/02 10:02:53:163',2,70.52375,2
1166,'2018/04/02 10:02:53:194',2,70.926781,2
1167,'2018/04/02 10:02:53:225',2,71.98275,2
1168,'2018/04/02 10:02:53:257',2,71.69239,2
1169,'2018/04/02 10:02:53:288',2,71.979797,2
1170,'2018/04/02 10:02:53:321',2,72.236259,2
1171,'2018/04/02 10:02:53:353',2,72.91851,2
1172,'2018/04/02 10:02:53:400',2,72.893158,2
1173,'2018/04/02 10:02:53:436',2,73.211021,2
1174,'2018/04/02 10:02:53:467',2,73.5905,2
1175,'2018/04/02 10:02:53:497',2,73.42775,2
1176,'2018/04/02 10:02:53:530',2,72.946556,2
1177,'2018/04/02 10:02:53:563',2,73.188721,2
1178,'2018/04/02 10:02:53:594',2,74.07103,2
1179,'2018/04/02 10:02:53:624',2,74.815826,2
1180,'2018/04/02 10:02:53:657',2,75.247688,2
1181,'2018/04/02 10:02:53:688',2,75.1092,2
1182,'2018/04/02 10:02:53:725',2,75.220062,2
1183,'2018/04/02 10:02:53:772',2,73.943275,2
1184,'2018/04/02 10:02:53:801',2,71.613663,2
1185,'2018/04/02 10:02:53:834',2,68.069695,2
1186,'2018/04/02 10:02:53:868',2,63.437386,2
1187,'2018/04/02 10:02:53:897',2,55.784882,2
1188,'2018/04/02 10:02:53:930',2,48.963615,2
1189,'2018/04/02 10:02:53:962',2,42.820332,2
1190,'2018/04/02 10:02:53:997',2,39.922638,2
1191,'2018/04/02 10:02:54:026',2,38.750221,2
1192,'2018/04/02 10:02:54:056',2,39.885033,2
1193,'2018/04/02 10:02:54:089',2,40.066628,2
1194,'2018/04/02 10:02:54:120',2,40.432472,2
1195,'2018/04/02 10:02:54:168',2,40.394943,2
1196,'2018/04/02 10:02:54:202',2,39.978088,2
1197,'2018/04/02 10:02:54:233',2,39.031223,2
1198,'2018/04/02 10:02:54:266',2,38.751583,2
1199,'2018/04/02 10:02:54:297',2,38.80756,2
1200,'2018/04/02 10:02:54:330',2,38.638062,2
1201,'2018/04/02 10:02:54:361',2,38.712276,2
1202,'2018/04/02 10:02:54:392',2,38.566628,2
1203,'2018/04/02 10:02:54:425',2,38.032154,2
1204,'2018/04/02 10:02:54:456',2,38.461334,2
1205,'2018/04/02 10:02:54:488',2,38.128422,2
1206,'2018/04/02 10:02:54:520',2,38.208038,2
1207,'2018/04/02 10:02:54:568',2,37.409706,2
1208,'2018/04/02 10:02:54:602',2,37.488831,2
1209,'2018/04/02 10:02:54:633',2,37.923798,2
1210,'2018/04/02 10:02:54:667',2,39.121769,2
1211,'2018/04/02 10:02:54:698',2,39.812153,2
1212,'2018/04/02 10:02:54:731',2,38.629559,2
1213,'2018/04/02 10:02:54:762',2,38.771252,2
1214,'2018/04/02 10:02:54:792',2,38.658981,2
1215,'2018/04/02 10:02:54:824',2,38.375675,2
1216,'2018/04/02 10:02:54:856',2,38.873657,2
1217,'2018/04/02 10:02:54:889',2,39.196922,2
1218,'2018/04/02 10:02:54:922',2,38.169903,2
1219,'2018/04/02 10:02:54:968',2,38.461128,2
1220,'2018/04/02 10:02:55:001',2,38.531391,2
1221,'2018/04/02 10:02:55:034',2,38.91127,2
1222,'2018/04/02 10:02:55:066',2,39.486481,2
1223,'2018/04/02 10:02:55:097',2,39.576298,2
1224,'2018/04/02 10:02:55:130',2,38.068726,2
1225,'2018/04/02 10:02:55:163',2,36.983154,2
1226,'2018/04/02 10:02:55:193',2,36.362568,2
1227,'2018/04/02 10:02:55:224',2,35.891693,2
1228,'2018/04/02 10:02:55:256',2,36.079098,2
1229,'2018/04/02 10:02:55:288',2,37.053085,2
1230,'2018/04/02 10:02:55:337',2,35.524178,2
1231,'2018/04/02 10:02:55:369',2,34.211926,2
1232,'2018/04/02 10:02:55:401',2,34.108112,2
1233,'2018/04/02 10:02:55:434',2,34.106655,2
1234,'2018/04/02 10:02:55:467',2,34.629692,2
1235,'2018/04/02 10:02:55:498',2,34.947659,2
1236,'2018/04/02 10:02:55:530',2,34.989559,2
1237,'2018/04/02 10:02:55:560',2,34.936108,2
1238,'2018/04/02 10:02:55:592',2,34.778797,2
1239,'2018/04/02 10:02:55:624',2,34.839882,2
1240,'2018/04/02 10:02:55:657',2,34.212894,2
1241,'2018/04/02 10:02:55:689',2,33.722988,2
1242,'2018/04/02 10:02:55:737',2,33.942318,2
1243,'2018/04/02 10:02:55:770',2,33.203915,2
1244,'2018/04/02 10:02:55:801',2,33.303616,2
1245,'2018/04/02 10:02:55:834',2,33.810986,2
1246,'2018/04/02 10:02:55:866',2,32.984528,2
1247,'2018/04/02 10:02:55:897',2,32.184204,2
1248,'2018/04/02 10:02:55:930',2,31.469511,2
1249,'2018/04/02 10:02:55:961',2,30.976114,2
1250,'2018/04/02 10:02:55:992',2,30.147375,2
1251,'2018/04/02 10:02:56:024',2,29.841864,2
1252,'2018/04/02 10:02:56:057',2,29.214329,2
1253,'2018/04/02 10:02:56:089',2,29.070803,2
1254,'2018/04/02 10:02:56:136',2,29.088337,2
1255,'2018/04/02 10:02:56:169',2,27.985956,2
1256,'2018/04/02 10:02:56:202',2,27.473803,2
1257,'2018/04/02 10:02:56:234',2,27.998005,2
1258,'2018/04/02 10:02:56:266',2,28.190889,2
1259,'2018/04/02 10:02:56:298',2,28.577343,2
1260,'2018/04/02 10:02:56:331',2,28.494255,2
1261,'2018/04/02 10:02:56:362',2,27.636877,2
1262,'2018/04/02 10:02:56:392',2,27.758162,2
1263,'2018/04/02 10:02:56:425',2,27.91395,2
1264,'2018/04/02 10:02:56:456',2,26.94488,2
1265,'2018/04/02 10:02:56:504',2,25.497131,2
1266,'2018/04/02 10:02:56:536',2,25.284601,2
1267,'2018/04/02 10:02:56:570',2,25.444435,2
1268,'2018/04/02 10:02:56:601',2,25.12311,2
1269,'2018/04/02 10:02:56:633',2,25.133575,2
1270,'2018/04/02 10:02:56:669',2,24.51915,2
1271,'2018/04/02 10:02:56:702',2,24.056625,2
1272,'2018/04/02 10:02:56:732',2,24.178164,2
1273,'2018/04/02 10:02:56:766',2,23.801704,2
1274,'2018/04/02 10:02:56:798',2,23.74881,2
1275,'2018/04/02 10:02:56:829',2,23.535816,2
1276,'2018/04/02 10:02:56:858',2,23.21599,2
1277,'2018/04/02 10:02:56:904',2,23.326786,2
1278,'2018/04/02 10:02:56:940',2,23.782242,2
1279,'2018/04/02 10:02:56:972',2,23.782042,2
1280,'2018/04/02 10:02:57:005',2,23.301771,2
1281,'2018/04/02 10:02:57:035',2,23.013325,2
1282,'2018/04/02 10:02:57:068',2,22.98419,2
1283,'2018/04/02 10:02:57:100',2,23.489281,2
1284,'2018/04/02 10:02:57:133',2,23.661493,2
1285,'2018/04/02 10:02:57:165',2,24.976229,2
1286,'2018/04/02 10:02:57:200',2,25.09552,2
1287,'2018/04/02 10:02:57:232',2,26.478922,2
1288,'2018/04/02 10:02:57:262',2,27.313654,2
1289,'2018/04/02 10:02:57:307',2,27.17137,2
1290,'2018/04/02 10:02:57:340',2,28.242411,2
1291,'2018/04/02 10:02:57:374',2,29.344404,2
1292,'2018/04/02 10:02:57:403',2,30.875582,2
1293,'2018/04/02 10:02:57:441',2,30.832685,2
1294,'2018/04/02 10:02:57:469',2,31.812468,2
1295,'2018/04/02 10:02:57:502',2,32.36908,2
1296,'2018/04/02 10:02:57:533',2,33.741371,2
1297,'2018/04/02 10:02:57:566',2,34.78529,2
1298,'2018/04/02 10:02:57:599',2,35.972897,2
1299,'2018/04/02 10:02:57:630',2,38.650192,2
1300,'2018/04/02 10:02:57:675',2,39.964851,2
1301,'2018/04/02 10:02:57:707',2,40.900223,2
1302,'2018/04/02 10:02:57:739',2,43.40324,2
1303,'2018/04/02 10:02:57:773',2,45.071068,2
1304,'2018/04/02 10:02:57:803',2,46.496029,2
1305,'2018/04/02 10:02:57:837',2,48.411064,2
1306,'2018/04/02 10:02:57:869',2,50.186481,2
1307,'2018/04/02 10:02:57:900',2,51.944965,2
1308,'2018/04/02 10:02:57:934',2,52.195099,2
1309,'2018/04/02 10:02:57:964',2,52.789398,2
1310,'2018/04/02 10:02:57:999',2,51.902462,2
1311,'2018/04/02 10:02:58:030',2,49.98093,2
1312,'2018/04/02 10:02:58:079',2,48.850075,2
1313,'2018/04/02 10:02:58:110',2,45.878361,2
1314,'2018/04/02 10:02:58:140',2,41.198215,2
1315,'2018/04/02 10:02:58:176',2,38.853527,2
1316,'2018/04/02 10:02:58:207',2,35.237972,2
1317,'2018/04/02 10:02:58:235',2,32.17849,2
1318,'2018/04/02 10:02:58:266',2,30.189577,2
1319,'2018/04/02 10:02:58:298',2,29.134357,2
1320,'2018/04/02 10:02:58:329',2,29.833033,2
1321,'2018/04/02 10:02:58:361',2,29.134758,2
1322,'2018/04/02 10:02:58:392',2,28.233393,2
1323,'2018/04/02 10:02:58:428',2,27.908916,2
1324,'2018/04/02 10:02:58:472',2,27.132807,2
1325,'2018/04/02 10:02:58:504',2,28.201786,2
1326,'2018/04/02 10:02:58:537',2,29.758181,2
1327,'2018/04/02 10:02:58:570',2,30.429287,2
1328,'2018/04/02 10:02:58:602',2,30.9128,2
1329,'2018/04/02 10:02:58:634',2,30.471659,2
1330,'2018/04/02 10:02:58:666',2,30.314844,2
1331,'2018/04/02 10:02:58:699',2,29.643148,2
1332,'2018/04/02 10:02:58:730',2,29.876896,2
1333,'2018/04/02 10:02:58:760',2,30.476532,2
1334,'2018/04/02 10:02:58:792',2,31.459379,2
1335,'2018/04/02 10:02:58:824',2,33.05278,2
1336,'2018/04/02 10:02:58:872',2,33.083492,2
1337,'2018/04/02 10:02:58:905',2,34.81086,2
1338,'2018/04/02 10:02:58:937',2,35.679634,2
1339,'2018/04/02 10:02:58:973',2,36.429008,2
1340,'2018/04/02 10:02:59:003',2,36.259525,2
1341,'2018/04/02 10:02:59:034',2,36.307598,2
1342,'2018/04/02 10:02:59:070',2,36.325863,2
1343,'2018/04/02 10:02:59:108',2,36.098263,2
1344,'2018/04/02 10:02:59:134',2,35.79174,2
1345,'2018/04/02 10:02:59:168',2,36.197433,2
1346,'2018/04/02 10:02:59:198',2,36.926205,2
1347,'2018/04/02 10:02:59:241',2,36.186909,2
1348,'2018/04/02 10:02:59:277',2,36.821495,2
1349,'2018/04/02 10:02:59:308',2,37.428364,2
1350,'2018/04/02 10:02:59:339',2,38.148026,2
1351,'2018/04/02 10:02:59:373',2,38.138912,2
1352,'2018/04/02 10:02:59:405',2,38.094105,2
1353,'2018/04/02 10:02:59:437',2,37.98584,2
1354,'2018/04/02 10:02:59:468',2,38.376278,2
1355,'2018/04/02 10:02:59:500',2,38.205734,2
1356,'2018/04/02 10:02:59:530',2,38.163372,2
1357,'2018/04/02 10:02:59:560',2,37.84861,2
1358,'2018/04/02 10:02:59:593',2,38.141388,2
1359,'2018/04/02 10:02:59:640',2,37.863674,2
1360,'2018/04/02 10:02:59:675',2,37.049629,2
1361,'2018/04/02 10:02:59:705',2,37.993206,2
1362,'2018/04/02 10:02:59:738',2,37.790733,2
1363,'2018/04/02 10:02:59:769',2,38.706028,2
1364,'2018/04/02 10:02:59:803',2,38.567158,2
1365,'2018/04/02 10:02:59:833',2,38.856884,2
1366,'2018/04/02 10:02:59:866',2,38.949051,2
1367,'2018/04/02 10:02:59:897',2,39.301163,2
1368,'2018/04/02 10:02:59:930',2,39.478413,2
1369,'2018/04/02 10:02:59:962',2,39.961456,2
1370,'2018/04/02 10:02:59:992',2,40.57383,2
1371,'2018/04/02 10:03:00:040',2,39.887459,2
1372,'2018/04/02 10:03:00:073',2,40.095432,2
1373,'2018/04/02 10:03:00:105',2,40.603424,2
1374,'2018/04/02 10:03:00:138',2,41.040577,2
1375,'2018/04/02 10:03:00:169',2,41.556442,2
1376,'2018/04/02 10:03:00:202',2,42.341732,2
1377,'2018/04/02 10:03:00:235',2,43.20668,2
1378,'2018/04/02 10:03:00:269',2,44.927223,2
1379,'2018/04/02 10:03:00:298',2,45.266533,2
1380,'2018/04/02 10:03:00:330',2,47.119934,2
1381,'2018/04/02 10:03:00:361',2,49.633423,2
1382,'2018/04/02 10:03:00:408',2,50.651283,2
1383,'2018/04/02 10:03:00:442',2,52.133312,2
1384,'2018/04/02 10:03:00:473',2,53.995548,2
1385,'2018/04/02 10:03:00:506',2,54.62043,2
1386,'2018/04/02 10:03:00:538',2,55.301579,2
1387,'2018/04/02 10:03:00:570',2,55.862461,2
1388,'2018/04/02 10:03:00:602',2,56.680649,2
1389,'2018/04/02 10:03:00:634',2,57.518585,2
1390,'2018/04/02 10:03:00:667',2,59.149208,2
1391,'2018/04/02 10:03:00:698',2,59.521893,2
1392,'2018/04/02 10:03:00:728',2,60.223114,2
1393,'2018/04/02 10:03:00:760',2,59.990429,2
1394,'2018/04/02 10:03:00:809',2,60.975452,2
1395,'2018/04/02 10:03:00:841',2,61.723167,2
1396,'2018/04/02 10:03:00:873',2,60.948322,2
1397,'2018/04/02 10:03:00:905',2,60.43528,2
1398,'2018/04/02 10:03:00:937',2,59.563541,2
1399,'2018/04/02 10:03:00:971',2,58.959965,2
1400,'2018/04/02 10:03:01:002',2,58.013725,2
1401,'2018/04/02 10:03:01:033',2,56.11034,2
1402,'2018/04/02 10:03:01:066',2,53.223602,2
1403,'2018/04/02 10:03:01:098',2,51.540104,2
1404,'2018/04/02 10:03:01:128',2,50.431091,2
1405,'2018/04/02 10:03:01:160',2,49.172409,2
1406,'2018/04/02 10:03:01:208',2,47.394627,2
1407,'2018/04/02 10:03:01:240',2,46.731136,2
1408,'2018/04/02 10:03:01:273',2,45.621162,2
1409,'2018/04/02 10:03:01:305',2,43.452625,2
1410,'2018/04/02 10:03:01:338',2,42.852325,2
1411,'2018/04/02 10:03:01:372',2,40.374313,2
1412,'2018/04/02 10:03:01:402',2,39.319443,2
1413,'2018/04/02 10:03:01:434',2,38.680992,2
1414,'2018/04/02 10:03:01:468',2,35.96159,2
1415,'2018/04/02 10:03:01:498',2,34.367847,2
1416,'2018/04/02 10:03:01:532',2,32.848492,2
1417,'2018/04/02 10:03:01:581',2,32.085636,2
1418,'2018/04/02 10:03:01:608',2,32.684971,2
1419,'2018/04/02 10:03:01:641',2,32.64275,2
1420,'2018/04/02 10:03:01:679',2,31.687897,2
1421,'2018/04/02 10:03:01:705',2,31.939848,2
1422,'2018/04/02 10:03:01:737',2,33.782112,2
1423,'2018/04/02 10:03:01:773',2,34.325043,2
1424,'2018/04/02 10:03:01:801',2,35.345089,2
1425,'2018/04/02 10:03:01:834',2,35.879967,2
1426,'2018/04/02 10:03:01:867',2,35.077072,2
1427,'2018/04/02 10:03:01:899',2,35.221909,2
1428,'2018/04/02 10:03:01:930',2,34.694378,2
1429,'2018/04/02 10:03:01:979',2,35.585197,2
1430,'2018/04/02 10:03:02:008',2,36.742794,2
1431,'2018/04/02 10:03:02:041',2,36.718472,2
1432,'2018/04/02 10:03:02:074',2,37.418568,2
1433,'2018/04/02 10:03:02:105',2,38.680244,2
1434,'2018/04/02 10:03:02:137',2,39.018433,2
1435,'2018/04/02 10:03:02:172',2,40.239002,2
1436,'2018/04/02 10:03:02:202',2,42.396362,2
1437,'2018/04/02 10:03:02:234',2,44.303696,2
1438,'2018/04/02 10:03:02:268',2,45.683979,2
1439,'2018/04/02 10:03:02:298',2,46.516006,2
1440,'2018/04/02 10:03:02:330',2,47.376163,2
1441,'2018/04/02 10:03:02:377',2,47.530334,2
1442,'2018/04/02 10:03:02:408',2,47.088989,2
1443,'2018/04/02 10:03:02:444',2,47.240143,2
1444,'2018/04/02 10:03:02:474',2,46.74221,2
1445,'2018/04/02 10:03:02:506',2,46.529469,2
1446,'2018/04/02 10:03:02:537',2,45.86623,2
1447,'2018/04/02 10:03:02:570',2,46.873959,2
1448,'2018/04/02 10:03:02:603',2,47.053268,2
1449,'2018/04/02 10:03:02:634',2,47.560074,2
1450,'2018/04/02 10:03:02:667',2,48.545647,2
1451,'2018/04/02 10:03:02:697',2,47.823238,2
1452,'2018/04/02 10:03:02:745',2,47.105556,2
1453,'2018/04/02 10:03:02:777',2,46.798691,2
1454,'2018/04/02 10:03:02:808',2,46.529427,2
1455,'2018/04/02 10:03:02:841',2,44.31815,2
1456,'2018/04/02 10:03:02:873',2,43.819805,2
1457,'2018/04/02 10:03:02:906',2,42.828808,2
1458,'2018/04/02 10:03:02:937',2,42.736694,2
1459,'2018/04/02 10:03:02:970',2,42.951591,2
1460,'2018/04/02 10:03:03:002',2,43.2896,2
1461,'2018/04/02 10:03:03:035',2,42.856449,2
1462,'2018/04/02 10:03:03:066',2,42.568844,2
1463,'2018/04/02 10:03:03:097',2,43.046158,2
1464,'2018/04/02 10:03:03:144',2,43.581909,2
1465,'2018/04/02 10:03:03:177',2,42.960293,2
1466,'2018/04/02 10:03:03:208',2,43.872219,2
1467,'2018/04/02 10:03:03:241',2,45.311676,2
1468,'2018/04/02 10:03:03:274',2,45.951893,2
1469,'2018/04/02 10:03:03:306',2,46.382034,2
1470,'2018/04/02 10:03:03:338',2,46.803284,2
1471,'2018/04/02 10:03:03:371',2,46.846153,2
1472,'2018/04/02 10:03:03:401',2,47.512676,2
1473,'2018/04/02 10:03:03:434',2,47.707016,2
1474,'2018/04/02 10:03:03:466',2,47.87603,2
1475,'2018/04/02 10:03:03:497',2,48.349602,2
1476,'2018/04/02 10:03:03:545',2,49.867477,2
1477,'2018/04/02 10:03:03:576',2,50.357357,2
1478,'2018/04/02 10:03:03:608',2,51.326843,2
1479,'2018/04/02 10:03:03:641',2,52.25877,2
1480,'2018/04/02 10:03:03:674',2,52.849167,2
1481,'2018/04/02 10:03:03:706',2,53.201591,2
1482,'2018/04/02 10:03:03:738',2,53.744808,2
1483,'2018/04/02 10:03:03:771',2,53.019978,2
1484,'2018/04/02 10:03:03:802',2,52.740089,2
1485,'2018/04/02 10:03:03:835',2,52.693733,2
1486,'2018/04/02 10:03:03:867',2,52.675133,2
1487,'2018/04/02 10:03:03:897',2,52.993858,2
1488,'2018/04/02 10:03:03:944',2,52.859592,2
1489,'2018/04/02 10:03:03:976',2,52.644897,2
1490,'2018/04/02 10:03:04:008',2,52.19532,2
1491,'2018/04/02 10:03:04:040',2,52.388416,2
1492,'2018/04/02 10:03:04:074',2,52.921196,2
1493,'2018/04/02 10:03:04:106',2,53.195744,2
1494,'2018/04/02 10:03:04:138',2,54.378952,2
1495,'2018/04/02 10:03:04:170',2,54.938267,2
1496,'2018/04/02 10:03:04:202',2,53.510754,2
1497,'2018/04/02 10:03:04:234',2,54.51659,2
1498,'2018/04/02 10:03:04:265',2,53.114376,2
1499,'2018/04/02 10:03:04:312',2,52.047623,2
1500,'2018/04/02 10:03:04:344',2,52.507275,2
1501,'2018/04/02 10:03:04:377',2,52.148228,2
1502,'2018/04/02 10:03:04:409',2,51.752213,2
1503,'2018/04/02 10:03:04:441',2,52.144527,2
1504,'2018/04/02 10:03:04:474',2,51.372192,2
1505,'2018/04/02 10:03:04:505',2,51.060532,2
1506,'2018/04/02 10:03:04:538',2,50.817699,2
1507,'2018/04/02 10:03:04:570',2,50.422405,2
1508,'2018/04/02 10:03:04:602',2,51.467205,2
1509,'2018/04/02 10:03:04:634',2,51.872375,2
1510,'2018/04/02 10:03:04:666',2,52.501663,2
1511,'2018/04/02 10:03:04:714',2,52.558453,2
1512,'2018/04/02 10:03:04:744',2,53.204304,2
1513,'2018/04/02 10:03:04:776',2,53.240597,2
